"","transID","transactionAmount","transactionDate","productID","productCategory","customerID","customerGender"
"517","517",462.98,2012-10-08,"65","C","267","Male"
"518","518",676.91,2014-04-13,"3","B","275","Male"
"519","519",617.66,2018-07-20,"3","B","563","Female"
"520","520",631.98,2016-07-29,"30","B","834","Female"
"521","521",543.57,2017-12-20,"7","C","265","Male"
"522","522",351.5,2009-11-27,"38","B","550","Female"
"523","523",681.61,2010-05-19,"41","B","512","Female"
"524","524",415.33,2004-02-12,"50","C","894","Female"
"525","525",440.94,2012-07-17,"10","A","324","Male"
"526","526",549.53,2011-05-11,"18","A","946","Female"
"527","527",386.64,2002-05-25,"38","B","113","Male"
"528","528",815.24,2003-01-30,"55","C","439","Male"
"529","529",417.43,2016-10-29,"3","B","596","Female"
"530","530",428.53,2007-01-19,"2","A","428","Male"
"531","531",577.05,2004-12-05,"97","D","115","Male"
"532","532",642.19,2002-02-21,"11","A","326","Male"
"533","533",616.87,2016-07-07,"1","A","476","Male"
"534","534",587.44,2016-07-30,"94","D","794","Female"
"535","535",449.68,2013-07-25,"14","A","660","Female"
"536","536",445.59,2018-05-05,"40","B","239","Male"
"537","537",33.61,2010-09-28,"91","D","476","Male"
"538","538",688.36,2017-11-12,"36","B","200","Male"
"539","539",45.7,2006-10-07,"14","A","598","Female"
"540","540",145.67,2010-02-02,"28","B","222","Male"
"541","541",210.1,2011-01-28,"58","C","117","Male"
"542","542",892.02,2008-01-01,"3","B","498","Male"
"543","543",829.19,2003-09-24,"89","C","974","Female"
"544","544",840.41,2014-03-23,"14","A","205","Male"
"545","545",793.55,2004-07-17,"8","C","879","Female"
"546","546",431.05,2017-10-26,"26","B","456","Male"
"547","547",409.16,2003-12-24,"28","B","794","Female"
"548","548",96.32,2017-01-06,"60","C","649","Female"
"549","549",286.15,2013-11-20,"81","C","187","Male"
"550","550",482.35,2014-06-14,"45","B","567","Female"
"551","551",808.23,2007-01-27,"55","C","370","Male"
"552","552",646.76,2005-09-29,"99","D","155","Male"
"553","553",585.54,2007-11-25,"38","B","367","Male"
"554","554",888.93,2002-10-03,"52","C","273","Male"
"555","555",470.64,2003-06-29,"45","B","39","Male"
"556","556",860.76,2011-03-14,"16","A","479","Male"
"557","557",828.92,2012-11-28,"26","B","715","Female"
"558","558",413.67,2012-03-15,"24","B","435","Male"
"559","559",427.67,2015-04-10,"25","B","403","Male"
"560","560",543.05,2013-01-28,"10","A","325","Male"
"561","561",734.1,2013-09-09,"14","A","164","Male"
"562","562",469.4,2010-08-30,"89","C","949","Female"
"563","563",484.42,2018-01-24,"77","C","574","Female"
"564","564",423.27,2003-05-20,"73","C","358","Male"
"565","565",335.5,2018-04-26,"18","A","79","Female"
"566","566",268.42,2003-05-16,"61","C","662","Female"
"567","567",338.87,2007-03-02,"55","C","741","Female"
"568","568",664.7,2019-04-25,"16","A","419","Male"
"569","569",410.62,2004-02-06,"29","B","45","Male"
"570","570",736.46,2009-07-20,"71","C","319","Male"
"571","571",386.19,2002-07-06,"5","B","774","Female"
"572","572",347.55,2005-01-23,"5","B","103","Male"
"573","573",668.28,2010-01-20,"50","C","574","Female"
"574","574",713.32,2003-09-14,"47","B","166","Male"
"575","575",662.02,2007-06-30,"68","C","907","Female"
"576","576",72.48,2012-06-16,"59","C","580","Female"
"577","577",418.5,2013-04-21,"9","C","520","Female"
"578","578",184.28,2016-09-25,"49","B","431","Male"
"579","579",420.67,2010-07-01,"64","C","304","Male"
"580","580",600.62,2015-04-06,"58","C","321","Male"
"581","581",553.3,2012-07-17,"24","B","710","Female"
"582","582",692.62,2007-09-09,"99","D","578","Female"
"583","583",473.39,2005-10-10,"82","C","183","Male"
"584","584",279.36,2011-03-28,"13","A","851","Female"
"585","585",395.08,2003-06-29,"27","B","411","Male"
"586","586",417.3,2010-12-27,"36","B","726","Female"
"587","587",587.39,2002-08-14,"39","B","805","Female"
"588","588",409.28,2010-12-27,"64","C","806","Female"
"589","589",271.77,2012-01-16,"64","C","67","Female"
"590","590",677.32,2018-05-05,"92","D","5","Male"
"591","591",864.13,2015-03-08,"12","A","634","Female"
"592","592",123.69,2007-02-16,"4","B","474","Male"
"593","593",533.92,2008-12-14,"10","A","662","Female"
"594","594",446.25,2003-10-11,"78","C","522","Female"
"595","595",309.41,2014-10-26,"18","A","460","Male"
"596","596",437.61,2002-01-03,"9","C","807","Female"
"597","597",367.67,2004-10-08,"4","B","14","Male"
"598","598",898.28,2004-08-13,"70","C","74","Female"
"599","599",510.85,2016-12-23,"4","B","919","Female"
"600","600",677.39,2018-06-14,"10","A","998","Female"
"601","601",855.02,2008-07-12,"9","C","175","Male"
"602","602",604.13,2004-01-24,"49","B","313","Male"
"603","603",352.36,2003-01-18,"67","C","428","Male"
"604","604",515.51,2010-02-20,"30","B","318","Male"
"605","605",501.23,2018-12-04,"87","C","557","Female"
"606","606",695.13,2008-08-29,"96","D","697","Female"
"607","607",264.92,2019-07-31,"85","C","609","Female"
"608","608",549.44,2004-12-28,"24","B","773","Female"
"609","609",589.86,2014-01-20,"18","A","945","Female"
"610","610",807.56,2004-05-09,"40","B","535","Female"
"611","611",576.23,2004-06-20,"14","A","581","Female"
"612","612",356.82,2005-06-18,"5","B","473","Male"
"613","613",77.37,2012-03-12,"60","C","687","Female"
"614","614",161.83,2004-04-19,"40","B","484","Male"
"615","615",224.97,2015-10-25,"7","C","675","Female"
"616","616",408.74,2008-04-04,"56","C","538","Female"
"617","617",637.64,2013-01-28,"35","B","91","Female"
"618","618",704.97,2010-04-09,"73","C","40","Male"
"619","619",370.64,2002-12-10,"78","C","945","Female"
"620","620",646.6,2014-02-17,"5","B","456","Male"
"621","621",39.8,2011-03-26,"46","B","399","Male"
"622","622",239.4,2015-05-19,"4","B","510","Female"
"623","623",342.99,2004-10-24,"10","A","859","Female"
"624","624",66.05,2017-07-29,"45","B","489","Male"
"625","625",559.54,2007-07-26,"91","D","255","Male"
"626","626",561.89,2017-12-06,"19","A","388","Male"
"627","627",580.57,2002-12-06,"93","D","503","Female"
"628","628",115.2,2007-05-05,"25","B","771","Female"
"629","629",593.78,2017-05-01,"4","B","41","Male"
"630","630",653.5,2008-10-17,"48","B","553","Female"
"631","631",1010.24,2014-02-25,"6","C","812","Female"
"632","632",311.54,2015-04-30,"76","C","838","Female"
"633","633",599.19,2003-05-06,"18","A","657","Female"
"634","634",609.77,2018-12-11,"48","B","349","Male"
"635","635",717.03,2014-08-29,"89","C","882","Female"
"636","636",233.53,2014-08-16,"16","A","328","Male"
"637","637",535.91,2005-07-02,"100","A","148","Male"
"638","638",484.49,2013-12-24,"65","C","211","Male"
"639","639",532.89,2009-11-08,"74","C","640","Female"
"640","640",641.23,2006-08-01,"86","C","905","Female"
"641","641",686.06,2002-03-22,"47","B","420","Male"
"642","642",264.26,2004-04-26,"42","B","479","Male"
"643","643",556.19,2003-02-15,"49","B","470","Male"
"644","644",748.25,2007-07-07,"57","C","313","Male"
"645","645",245.09,2015-04-19,"83","C","465","Male"
"646","646",537.79,2012-08-01,"14","A","775","Female"
"647","647",450.89,2009-05-04,"64","C","108","Male"
"648","648",444.02,2006-02-18,"15","A","761","Female"
"649","649",522.54,2019-04-09,"82","C","332","Male"
"650","650",507.61,2015-04-02,"26","B","118","Male"
"651","651",419.03,2015-03-24,"51","C","966","Female"
"652","652",218.51,2019-01-31,"4","B","480","Male"
"653","653",355.37,2011-03-08,"43","B","577","Female"
"654","654",361.05,2012-10-02,"64","C","949","Female"
"655","655",641.49,2014-05-12,"79","C","510","Female"
"656","656",424.11,2018-12-15,"76","C","966","Female"
"657","657",382.62,2009-04-19,"72","C","437","Male"
"658","658",928.98,2016-08-19,"13","A","729","Female"
"659","659",929.52,2012-08-17,"69","C","843","Female"
"660","660",608.19,2017-06-20,"63","C","79","Female"
"661","661",393.25,2014-10-07,"65","C","125","Male"
"662","662",386.79,2016-03-06,"18","A","867","Female"
"663","663",537.15,2011-10-27,"66","C","673","Female"
"664","664",950.34,2007-09-07,"74","C","870","Female"
"665","665",547.29,2006-02-03,"28","B","704","Female"
"666","666",523.22,2011-08-08,"11","A","382","Male"
"667","667",768.28,2007-08-27,"40","B","637","Female"
"668","668",277.85,2012-09-01,"28","B","876","Female"
"669","669",216.39,2011-09-28,"42","B","987","Female"
"670","670",152.46,2016-09-10,"91","D","165","Male"
"671","671",376.96,2007-08-19,"89","C","634","Female"
"672","672",458.3,2005-11-12,"88","C","214","Male"
"673","673",787.03,2019-11-12,"67","C","648","Female"
"674","674",337.47,2016-07-13,"91","D","693","Female"
"675","675",652.43,2014-02-11,"34","B","663","Female"
"676","676",484.83,2013-05-17,"35","B","534","Female"
"677","677",196.02,2011-01-21,"22","B","957","Female"
"678","678",766.94,2008-10-09,"11","A","591","Female"
"679","679",816.22,2002-08-30,"48","B","820","Female"
"680","680",525.03,2011-04-27,"45","B","833","Female"
"681","681",304.75,2013-03-13,"91","D","77","Female"
"682","682",390.36,2008-12-08,"14","A","169","Male"
"683","683",807.57,2002-03-16,"77","C","839","Female"
"684","684",384.14,2012-05-30,"31","B","177","Male"
"685","685",616.54,2017-05-12,"86","C","635","Female"
"686","686",956.73,2006-04-14,"17","A","9","Female"
"687","687",656.09,2017-09-11,"1","A","930","Female"
"688","688",343.39,2010-09-04,"80","C","653","Female"
"689","689",84.24,2005-09-21,"71","C","469","Male"
"690","690",576.51,2014-08-16,"40","B","37","Male"
"691","691",559.28,2006-08-06,"17","A","315","Male"
"692","692",740.3,2009-07-03,"15","A","475","Male"
"693","693",746.3,2012-02-01,"42","B","73","Female"
"694","694",319.94,2019-03-01,"41","B","423","Male"
"695","695",571.49,2003-01-22,"92","D","977","Female"
"696","696",560.67,2016-03-05,"68","C","216","Male"
"697","697",800,2017-10-03,"34","B","642","Female"
"698","698",375.44,2015-10-24,"85","C","180","Male"
"699","699",430.87,2011-04-17,"87","C","474","Male"
"700","700",740.81,2004-10-08,"26","B","16","Male"
"701","701",684.65,2017-04-22,"40","B","966","Female"
"702","702",474.4,2004-08-25,"40","B","391","Male"
"703","703",627.88,2008-03-13,"61","C","654","Female"
"704","704",734.3,2016-04-14,"41","B","365","Male"
"705","705",164.84,2019-01-23,"88","C","267","Male"
"706","706",473.19,2018-05-31,"90","D","651","Female"
"707","707",466.65,2012-02-21,"13","A","7","Female"
"708","708",649.75,2015-10-24,"67","C","989","Female"
"709","709",691.87,2015-04-24,"68","C","153","Male"
"710","710",640.28,2014-09-11,"11","A","702","Female"
"711","711",604.1,2004-08-28,"17","A","484","Male"
"712","712",140.07,2014-08-15,"82","C","43","Male"
"713","713",448.1,2003-11-16,"93","D","825","Female"
"714","714",727.01,2009-05-10,"34","B","1","Male"
"715","715",39.98,2002-02-03,"4","B","369","Male"
"716","716",473.32,2005-10-09,"26","B","808","Female"
"717","717",461.21,2006-10-09,"22","B","823","Female"
"718","718",574.98,2004-04-20,"17","A","484","Male"
"719","719",392.94,2016-02-25,"56","C","629","Female"
"720","720",481.4,2014-05-06,"51","C","401","Male"
"721","721",426.98,2002-01-05,"98","D","419","Male"
"722","722",572.15,2002-06-06,"19","A","623","Female"
"723","723",446.24,2018-11-10,"55","C","135","Male"
"724","724",741.93,2007-11-09,"1","A","364","Male"
"725","725",487.52,2009-06-02,"13","A","301","Male"
"726","726",373.46,2008-03-19,"33","B","309","Male"
"727","727",601.72,2017-03-19,"19","A","621","Female"
"728","728",631.12,2004-10-24,"25","B","635","Female"
"729","729",334.78,2008-06-18,"27","B","30","Male"
"730","730",598.78,2014-12-31,"66","C","962","Female"
"731","731",603.44,2003-08-15,"17","A","585","Female"
"732","732",731.5,2012-09-24,"48","B","165","Male"
"733","733",273.1,2019-07-28,"29","B","572","Female"
"734","734",298.37,2015-12-12,"25","B","24","Male"
"735","735",515.08,2013-03-29,"46","B","392","Male"
"736","736",401.69,2013-08-25,"59","C","410","Male"
"737","737",564.32,2005-01-19,"59","C","114","Male"
"738","738",572.85,2016-10-11,"55","C","266","Male"
"739","739",617.33,2018-02-22,"94","D","956","Female"
"740","740",328.2,2016-10-08,"53","C","726","Female"
"741","741",396.08,2008-05-08,"14","A","94","Female"
"742","742",510.42,2008-03-16,"91","D","945","Female"
"743","743",725.45,2016-05-14,"31","B","879","Female"
"744","744",64.77,2002-08-13,"40","B","651","Female"
"745","745",282.43,2017-01-05,"65","C","54","Female"
"746","746",689.13,2013-12-05,"31","B","413","Male"
"747","747",258.46,2016-05-12,"50","C","507","Female"
"748","748",644.55,2002-04-10,"65","C","17","Male"
"749","749",151.89,2008-08-15,"55","C","30","Male"
"750","750",561.71,2012-08-09,"100","A","361","Male"
"751","751",258.5,2004-08-14,"52","C","198","Male"
"752","752",369.06,2005-05-07,"40","B","711","Female"
"753","753",725.8,2013-10-15,"63","C","793","Female"
"754","754",429.16,2004-10-13,"30","B","415","Male"
"755","755",251.87,2016-08-21,"5","B","642","Female"
"756","756",350.4,2010-04-05,"8","C","675","Female"
"757","757",382.89,2013-04-06,"59","C","94","Female"
"758","758",463.03,2017-01-29,"80","C","703","Female"
"759","759",641.75,2014-06-04,"12","A","168","Male"
"760","760",306.04,2007-06-08,"75","C","681","Female"
"761","761",568.23,2019-03-31,"58","C","443","Male"
"762","762",443,2008-03-17,"50","C","446","Male"
"763","763",492.55,2003-05-04,"76","C","249","Male"
"764","764",604.45,2015-01-24,"86","C","552","Female"
"765","765",92.87,2008-07-15,"92","D","827","Female"
"766","766",572.59,2007-06-23,"72","C","373","Male"
"767","767",412.38,2007-09-03,"69","C","692","Female"
"768","768",432.51,2012-03-14,"40","B","976","Female"
"769","769",374.95,2002-07-03,"48","B","476","Male"
"770","770",326.5,2007-05-19,"49","B","366","Male"
"771","771",425.06,2012-08-24,"82","C","308","Male"
"772","772",838.56,2017-09-28,"31","B","99","Female"
"773","773",1052.17,2006-02-16,"2","A","600","Female"
"774","774",527.52,2006-08-06,"64","C","979","Female"
"775","775",585.3,2018-05-04,"7","C","635","Female"
"776","776",221.87,2015-08-13,"91","D","729","Female"
"777","777",716.69,2019-12-25,"1","A","458","Male"
"778","778",332.58,2013-08-09,"86","C","396","Male"
"779","779",100.09,2002-12-15,"81","C","855","Female"
"780","780",783.03,2005-06-19,"61","C","24","Male"
"781","781",168.74,2015-04-04,"29","B","883","Female"
"782","782",560,2006-11-25,"26","B","998","Female"
"783","783",725.54,2012-04-04,"7","C","768","Female"
"784","784",716.4,2019-03-03,"67","C","350","Male"
"785","785",482.37,2010-10-19,"20","B","52","Female"
"786","786",476.28,2007-07-04,"53","C","61","Female"
"787","787",958.39,2007-06-28,"41","B","626","Female"
"788","788",387.6,2019-08-11,"52","C","553","Female"
"789","789",792.18,2010-05-31,"90","D","115","Male"
"790","790",421.74,2004-05-23,"85","C","583","Female"
"791","791",274,2013-04-02,"90","D","211","Male"
"792","792",514,2006-04-23,"52","C","59","Female"
"793","793",576.06,2009-10-03,"63","C","586","Female"
"794","794",327.88,2017-06-16,"4","B","18","Male"
"795","795",783.33,2010-07-23,"30","B","388","Male"
"796","796",528.76,2017-10-18,"78","C","267","Male"
"797","797",524.31,2013-05-04,"90","D","347","Male"
"798","798",205.41,2003-05-30,"68","C","839","Female"
"799","799",490.3,2013-04-11,"54","C","150","Male"
"800","800",482.26,2007-08-08,"13","A","327","Male"
"801","801",500.81,2016-04-02,"65","C","942","Female"
"802","802",695.33,2011-06-04,"93","D","876","Female"
"803","803",81.72,2019-07-23,"34","B","564","Female"
"804","804",153.61,2009-05-30,"6","C","573","Female"
"805","805",353.94,2007-08-20,"34","B","144","Male"
"806","806",572.54,2003-11-13,"58","C","114","Male"
"807","807",853.46,2011-05-15,"96","D","930","Female"
"808","808",411.74,2010-11-13,"79","C","659","Female"
"809","809",360.84,2011-08-08,"21","B","275","Male"
"810","810",621.86,2010-10-29,"12","A","742","Female"
"811","811",409.4,2014-02-24,"1","A","413","Male"
"812","812",560.62,2014-02-16,"49","B","723","Female"
"813","813",354.31,2004-05-26,"4","B","210","Male"
"814","814",479.38,2006-06-28,"83","C","378","Male"
"815","815",586.89,2011-05-22,"91","D","83","Female"
"816","816",101.12,2014-05-26,"20","B","938","Female"
"817","817",974.76,2007-08-25,"8","C","838","Female"
"818","818",296.84,2019-11-20,"95","D","325","Male"
"819","819",95.78,2007-10-22,"4","B","13","Male"
"820","820",539.88,2019-06-23,"80","C","328","Male"
"821","821",342.57,2016-11-21,"64","C","620","Female"
"822","822",501.9,2016-03-01,"100","A","240","Male"
"823","823",482.06,2015-10-13,"92","D","440","Male"
"824","824",538.07,2011-03-11,"63","C","1","Male"
"825","825",629.08,2015-01-11,"24","B","97","Female"
"826","826",560.64,2018-09-01,"2","A","934","Female"
"827","827",374.37,2016-01-02,"88","C","776","Female"
"828","828",87.38,2005-06-02,"28","B","438","Male"
"829","829",834.86,2009-12-09,"51","C","774","Female"
"830","830",214.41,2018-10-09,"34","B","499","Male"
"831","831",144.04,2013-10-22,"90","D","887","Female"
"832","832",177.13,2010-10-22,"94","D","434","Male"
"833","833",503.12,2017-04-20,"32","B","202","Male"
"834","834",173.77,2003-09-24,"95","D","338","Male"
"835","835",863.23,2004-05-17,"33","B","931","Female"
"836","836",769.14,2017-01-22,"39","B","612","Female"
"837","837",377.2,2006-08-29,"18","A","125","Male"
"838","838",533.73,2012-01-27,"10","A","734","Female"
"839","839",344.85,2009-09-01,"15","A","238","Male"
"840","840",694.7,2011-09-25,"7","C","165","Male"
"841","841",634.47,2019-10-27,"37","B","219","Male"
"842","842",271.6,2009-05-24,"52","C","335","Male"
"843","843",556.47,2017-05-19,"81","C","64","Female"
"844","844",192.98,2019-12-01,"99","D","67","Female"
"845","845",613.93,2010-05-07,"54","C","935","Female"
"846","846",619.13,2018-01-26,"70","C","856","Female"
"847","847",453.33,2007-01-27,"54","C","711","Female"
"848","848",205.8,2015-02-04,"20","B","366","Male"
"849","849",566.43,2008-04-05,"32","B","790","Female"
"850","850",8.5,2015-03-17,"17","A","441","Male"
"851","851",135.65,2010-03-09,"15","A","149","Male"
"852","852",242.55,2019-06-18,"11","A","177","Male"
"853","853",660.27,2016-10-31,"66","C","819","Female"
"854","854",422.55,2016-01-15,"91","D","449","Male"
"855","855",464.7,2016-04-16,"1","A","972","Female"
"856","856",543.38,2013-11-30,"86","C","927","Female"
"857","857",516.87,2018-11-01,"48","B","714","Female"
